Name,ArtifactIdentifier,GenerationName,PrevGenArtifactIdentifier,PrevGenName,RootArtifactIdentifier,CountOfAKAs,PrevGenCountOfAKAs,ChangeInAKAs,TrialArtifact,ExpTransformerIsSyntaxFree,Trial
10775:10784-Analysis-FREE,10784,104-To Do App-Generation-2,10775,104-To Do App-Generation-1,10775,1.000,1.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-03-10784-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10775:10794-Analysis-FREE,10794,104-To Do App-Generation-3,10784,104-To Do App-Generation-2,10775,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-03-10794-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10775:10806-Analysis-FREE,10806,104-To Do App-Generation-4,10794,104-To Do App-Generation-3,10775,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-03-10806-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10775:10817-Analysis-FREE,10817,104-To Do App-Generation-5,10806,104-To Do App-Generation-4,10775,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-03-10817-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10775:10828-Analysis-FREE,10828,104-To Do App-Generation-6,10817,104-To Do App-Generation-5,10775,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-03-10828-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10776:10776-Analysis-FREE,10776,104-To Do App-Generation-1,,,10776,0.000,,0.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-03-10776-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10776:10786-Analysis-FREE,10786,104-To Do App-Generation-2,10776,104-To Do App-Generation-1,10776,0.000,0.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-03-10786-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10776:10798-Analysis-FREE,10798,104-To Do App-Generation-3,10786,104-To Do App-Generation-2,10776,0.000,0.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-03-10798-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10776:10807-Analysis-FREE,10807,104-To Do App-Generation-4,10798,104-To Do App-Generation-3,10776,0.000,0.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-03-10807-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10776:10814-Analysis-FREE,10814,104-To Do App-Generation-5,10807,104-To Do App-Generation-4,10776,0.000,0.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-03-10814-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10776:10826-Analysis-FREE,10826,104-To Do App-Generation-6,10814,104-To Do App-Generation-5,10776,0.000,0.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-03-10826-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10777:10777-Analysis-FREE,10777,104-To Do App-Generation-1,,,10777,0.000,,0.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-03-10777-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10777:10788-Analysis-FREE,10788,104-To Do App-Generation-2,10777,104-To Do App-Generation-1,10777,1.000,0.000,1.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-03-10788-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10777:10797-Analysis-FREE,10797,104-To Do App-Generation-3,10788,104-To Do App-Generation-2,10777,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-03-10797-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10777:10805-Analysis-FREE,10805,104-To Do App-Generation-4,10797,104-To Do App-Generation-3,10777,0.000,1.000,1.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-03-10805-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10777:10818-Analysis-FREE,10818,104-To Do App-Generation-5,10805,104-To Do App-Generation-4,10777,1.000,0.000,1.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-03-10818-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10777:10825-Analysis-FREE,10825,104-To Do App-Generation-6,10818,104-To Do App-Generation-5,10777,0.000,1.000,1.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-03-10825-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10778:10778-Analysis-FREE,10778,104-To Do App-Generation-1,,,10778,0.000,,0.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-03-10778-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10778:10787-Analysis-FREE,10787,104-To Do App-Generation-2,10778,104-To Do App-Generation-1,10778,2.000,0.000,2.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-03-10787-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10778:10796-Analysis-FREE,10796,104-To Do App-Generation-3,10787,104-To Do App-Generation-2,10778,2.000,2.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-03-10796-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10778:10808-Analysis-FREE,10808,104-To Do App-Generation-4,10796,104-To Do App-Generation-3,10778,1.000,2.000,1.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-03-10808-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10778:10815-Analysis-FREE,10815,104-To Do App-Generation-5,10808,104-To Do App-Generation-4,10778,2.000,1.000,1.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-03-10815-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10778:10827-Analysis-FREE,10827,104-To Do App-Generation-6,10815,104-To Do App-Generation-5,10778,1.000,2.000,1.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-03-10827-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10835:10835-Analysis-FREE,10835,104-To Do App-Generation-1,,,10835,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-10835-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10835:10836-Analysis-FREE,10836,104-To Do App-Generation-2,10835,104-To Do App-Generation-1,10835,1.000,1.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-10836-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10835:10837-Analysis-FREE,10837,104-To Do App-Generation-3,10836,104-To Do App-Generation-2,10835,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-10837-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10835:10838-Analysis-FREE,10838,104-To Do App-Generation-4,10837,104-To Do App-Generation-3,10835,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-10838-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10835:10839-Analysis-FREE,10839,104-To Do App-Generation-5,10838,104-To Do App-Generation-4,10835,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-10839-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10835:10840-Analysis-FREE,10840,104-To Do App-Generation-6,10839,104-To Do App-Generation-5,10835,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-10840-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10873:10873-Analysis-FREE,10873,104-To Do App-Generation-1,,,10873,3.000,,3.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-10873-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10873:10874-Analysis-FREE,10874,104-To Do App-Generation-2,10873,104-To Do App-Generation-1,10873,5.000,3.000,2.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-10874-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10873:10875-Analysis-FREE,10875,104-To Do App-Generation-3,10874,104-To Do App-Generation-2,10873,3.000,5.000,2.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-10875-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10873:10876-Analysis-FREE,10876,104-To Do App-Generation-4,10875,104-To Do App-Generation-3,10873,0.000,3.000,3.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-10876-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10873:10877-Analysis-FREE,10877,104-To Do App-Generation-5,10876,104-To Do App-Generation-4,10873,3.000,0.000,3.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-10877-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10873:10878-Analysis-FREE,10878,104-To Do App-Generation-6,10877,104-To Do App-Generation-5,10873,1.000,3.000,2.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-10878-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10885:10885-Analysis-FREE,10885,104-To Do App-Generation-1,,,10885,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-10885-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10885:10886-Analysis-FREE,10886,104-To Do App-Generation-2,10885,104-To Do App-Generation-1,10885,0.000,1.000,1.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-10886-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10885:10887-Analysis-FREE,10887,104-To Do App-Generation-3,10886,104-To Do App-Generation-2,10885,1.000,0.000,1.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-10887-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10885:10888-Analysis-FREE,10888,104-To Do App-Generation-4,10887,104-To Do App-Generation-3,10885,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-10888-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10885:10889-Analysis-FREE,10889,104-To Do App-Generation-5,10888,104-To Do App-Generation-4,10885,0.000,1.000,1.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-10889-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10885:10890-Analysis-FREE,10890,104-To Do App-Generation-6,10889,104-To Do App-Generation-5,10885,1.000,0.000,1.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-10890-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10897:10897-Analysis-FREE,10897,104-To Do App-Generation-1,,,10897,0.000,,0.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-10897-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10897:10898-Analysis-FREE,10898,104-To Do App-Generation-2,10897,104-To Do App-Generation-1,10897,2.000,0.000,2.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-10898-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10897:10899-Analysis-FREE,10899,104-To Do App-Generation-3,10898,104-To Do App-Generation-2,10897,2.000,2.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-10899-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10897:10900-Analysis-FREE,10900,104-To Do App-Generation-4,10899,104-To Do App-Generation-3,10897,0.000,2.000,2.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-10900-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10897:10901-Analysis-FREE,10901,104-To Do App-Generation-5,10900,104-To Do App-Generation-4,10897,2.000,0.000,2.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-10901-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10897:10902-Analysis-FREE,10902,104-To Do App-Generation-6,10901,104-To Do App-Generation-5,10897,1.000,2.000,1.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-10902-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10909:10909-Analysis-FREE,10909,104-To Do App-Generation-1,,,10909,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-10909-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10909:10910-Analysis-FREE,10910,104-To Do App-Generation-2,10909,104-To Do App-Generation-1,10909,1.000,1.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-10910-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10909:10911-Analysis-FREE,10911,104-To Do App-Generation-3,10910,104-To Do App-Generation-2,10909,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-10911-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10909:10912-Analysis-FREE,10912,104-To Do App-Generation-4,10911,104-To Do App-Generation-3,10909,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-10912-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10909:10913-Analysis-FREE,10913,104-To Do App-Generation-5,10912,104-To Do App-Generation-4,10909,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-10913-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10909:10914-Analysis-FREE,10914,104-To Do App-Generation-6,10913,104-To Do App-Generation-5,10909,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-10914-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10921:10921-Analysis-FREE,10921,104-To Do App-Generation-1,,,10921,2.000,,2.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-10921-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10921:10922-Analysis-FREE,10922,104-To Do App-Generation-2,10921,104-To Do App-Generation-1,10921,2.000,2.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-10922-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10921:10923-Analysis-FREE,10923,104-To Do App-Generation-3,10922,104-To Do App-Generation-2,10921,2.000,2.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-10923-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10921:10924-Analysis-FREE,10924,104-To Do App-Generation-4,10923,104-To Do App-Generation-3,10921,1.000,2.000,1.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-10924-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10921:10925-Analysis-FREE,10925,104-To Do App-Generation-5,10924,104-To Do App-Generation-4,10921,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-10925-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10921:10926-Analysis-FREE,10926,104-To Do App-Generation-6,10925,104-To Do App-Generation-5,10921,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-10926-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10933:10933-Analysis-FREE,10933,104-To Do App-Generation-1,,,10933,0.000,,0.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-10933-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10933:10934-Analysis-FREE,10934,104-To Do App-Generation-2,10933,104-To Do App-Generation-1,10933,0.000,0.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-10934-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10933:10935-Analysis-FREE,10935,104-To Do App-Generation-3,10934,104-To Do App-Generation-2,10933,1.000,0.000,1.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-10935-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10933:10936-Analysis-FREE,10936,104-To Do App-Generation-4,10935,104-To Do App-Generation-3,10933,0.000,1.000,1.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-10936-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10933:10937-Analysis-FREE,10937,104-To Do App-Generation-5,10936,104-To Do App-Generation-4,10933,1.000,0.000,1.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-10937-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10933:10938-Analysis-FREE,10938,104-To Do App-Generation-6,10937,104-To Do App-Generation-5,10933,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-10938-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10945:10945-Analysis-FREE,10945,104-To Do App-Generation-1,,,10945,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-10945-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10945:10946-Analysis-FREE,10946,104-To Do App-Generation-2,10945,104-To Do App-Generation-1,10945,0.000,1.000,1.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-10946-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10945:10947-Analysis-FREE,10947,104-To Do App-Generation-3,10946,104-To Do App-Generation-2,10945,1.000,0.000,1.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-10947-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10945:10948-Analysis-FREE,10948,104-To Do App-Generation-4,10947,104-To Do App-Generation-3,10945,0.000,1.000,1.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-10948-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10945:10949-Analysis-FREE,10949,104-To Do App-Generation-5,10948,104-To Do App-Generation-4,10945,1.000,0.000,1.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-10949-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10945:10950-Analysis-FREE,10950,104-To Do App-Generation-6,10949,104-To Do App-Generation-5,10945,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-10950-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10957:10957-Analysis-FREE,10957,104-To Do App-Generation-1,,,10957,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-10957-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10957:10958-Analysis-FREE,10958,104-To Do App-Generation-2,10957,104-To Do App-Generation-1,10957,1.000,1.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-10958-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10957:10959-Analysis-FREE,10959,104-To Do App-Generation-3,10958,104-To Do App-Generation-2,10957,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-10959-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10957:10960-Analysis-FREE,10960,104-To Do App-Generation-4,10959,104-To Do App-Generation-3,10957,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-10960-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10957:10961-Analysis-FREE,10961,104-To Do App-Generation-5,10960,104-To Do App-Generation-4,10957,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-10961-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10957:10962-Analysis-FREE,10962,104-To Do App-Generation-6,10961,104-To Do App-Generation-5,10957,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-10962-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10969:10969-Analysis-FREE,10969,104-To Do App-Generation-1,,,10969,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-10969-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10969:10970-Analysis-FREE,10970,104-To Do App-Generation-2,10969,104-To Do App-Generation-1,10969,0.000,1.000,1.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-10970-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10969:10971-Analysis-FREE,10971,104-To Do App-Generation-3,10970,104-To Do App-Generation-2,10969,0.000,0.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-10971-Trial-509,1,104-To Do App-Trial-509-2024-08-03
10969:10972-Analysis-FREE,10972,104-To Do App-Generation-4,10971,104-To Do App-Generation-3,10969,1.000,0.000,1.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-10972-Trial-509,1,104-To Do App-Trial-509-2024-08-03
