Name,ArtifactIdentifier,GenerationName,PrevGenArtifactIdentifier,PrevGenName,RootArtifactIdentifier,CountOfAKAs,PrevGenCountOfAKAs,ChangeInAKAs,TrialArtifact,ExpTransformerIsSyntaxFree,Trial
12615:12622-Analysis-FREE,12622,106-Long Prompt Experiment-Generation-8,12621,106-Long Prompt Experiment-Generation-7,12615,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-04-12622-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12615:12623-Analysis-FREE,12623,106-Long Prompt Experiment-Generation-9,12622,106-Long Prompt Experiment-Generation-8,12615,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-04-12623-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12615:12624-Analysis-FREE,12624,106-Long Prompt Experiment-Generation-10,12615,106-Long Prompt Experiment-Generation-1,12615,0.000,0.000,0.000,1119-FREE-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5098-FREE-In the final review -2024-08-04-12624-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12635:12635-Analysis-FREE,12635,106-Long Prompt Experiment-Generation-1,,,12635,1.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-04-12635-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12635:12636-Analysis-FREE,12636,106-Long Prompt Experiment-Generation-2,12644,106-Long Prompt Experiment-Generation-10,12635,1.000,0.000,1.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-04-12636-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12635:12637-Analysis-FREE,12637,106-Long Prompt Experiment-Generation-3,12636,106-Long Prompt Experiment-Generation-2,12635,0.000,1.000,1.000,1049-FREE-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5046-FREE-In a development mee-2024-08-04-12637-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12635:12638-Analysis-FREE,12638,106-Long Prompt Experiment-Generation-4,12637,106-Long Prompt Experiment-Generation-3,12635,0.000,0.000,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-04-12638-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12635:12639-Analysis-FREE,12639,106-Long Prompt Experiment-Generation-5,12638,106-Long Prompt Experiment-Generation-4,12635,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-04-12639-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12635:12640-Analysis-FREE,12640,106-Long Prompt Experiment-Generation-6,12639,106-Long Prompt Experiment-Generation-5,12635,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-04-12640-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12635:12641-Analysis-FREE,12641,106-Long Prompt Experiment-Generation-7,12640,106-Long Prompt Experiment-Generation-6,12635,3.000,0.000,3.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-04-12641-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12635:12642-Analysis-FREE,12642,106-Long Prompt Experiment-Generation-8,12641,106-Long Prompt Experiment-Generation-7,12635,4.000,3.000,1.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-04-12642-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12635:12643-Analysis-FREE,12643,106-Long Prompt Experiment-Generation-9,12642,106-Long Prompt Experiment-Generation-8,12635,4.000,4.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-04-12643-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12635:12644-Analysis-FREE,12644,106-Long Prompt Experiment-Generation-10,12635,106-Long Prompt Experiment-Generation-1,12635,0.000,1.000,1.000,1119-FREE-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5098-FREE-In the final review -2024-08-04-12644-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12655:12655-Analysis-FREE,12655,106-Long Prompt Experiment-Generation-1,,,12655,0.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-04-12655-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12655:12656-Analysis-FREE,12656,106-Long Prompt Experiment-Generation-2,12664,106-Long Prompt Experiment-Generation-10,12655,3.000,0.000,3.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-04-12656-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12655:12657-Analysis-FREE,12657,106-Long Prompt Experiment-Generation-3,12656,106-Long Prompt Experiment-Generation-2,12655,0.000,3.000,3.000,1049-FREE-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5046-FREE-In a development mee-2024-08-04-12657-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12655:12658-Analysis-FREE,12658,106-Long Prompt Experiment-Generation-4,12657,106-Long Prompt Experiment-Generation-3,12655,0.000,0.000,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-04-12658-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12655:12659-Analysis-FREE,12659,106-Long Prompt Experiment-Generation-5,12658,106-Long Prompt Experiment-Generation-4,12655,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-04-12659-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12655:12660-Analysis-FREE,12660,106-Long Prompt Experiment-Generation-6,12659,106-Long Prompt Experiment-Generation-5,12655,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-04-12660-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12655:12661-Analysis-FREE,12661,106-Long Prompt Experiment-Generation-7,12660,106-Long Prompt Experiment-Generation-6,12655,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-04-12661-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12655:12662-Analysis-FREE,12662,106-Long Prompt Experiment-Generation-8,12661,106-Long Prompt Experiment-Generation-7,12655,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-04-12662-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12655:12663-Analysis-FREE,12663,106-Long Prompt Experiment-Generation-9,12662,106-Long Prompt Experiment-Generation-8,12655,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-04-12663-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12655:12664-Analysis-FREE,12664,106-Long Prompt Experiment-Generation-10,12655,106-Long Prompt Experiment-Generation-1,12655,0.000,0.000,0.000,1119-FREE-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5098-FREE-In the final review -2024-08-04-12664-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12675:12675-Analysis-FREE,12675,106-Long Prompt Experiment-Generation-1,,,12675,0.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-04-12675-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12675:12676-Analysis-FREE,12676,106-Long Prompt Experiment-Generation-2,12684,106-Long Prompt Experiment-Generation-10,12675,1.000,0.000,1.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-04-12676-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12675:12677-Analysis-FREE,12677,106-Long Prompt Experiment-Generation-3,12676,106-Long Prompt Experiment-Generation-2,12675,0.000,1.000,1.000,1049-FREE-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5046-FREE-In a development mee-2024-08-04-12677-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12675:12678-Analysis-FREE,12678,106-Long Prompt Experiment-Generation-4,12677,106-Long Prompt Experiment-Generation-3,12675,0.000,0.000,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-04-12678-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12675:12679-Analysis-FREE,12679,106-Long Prompt Experiment-Generation-5,12678,106-Long Prompt Experiment-Generation-4,12675,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-04-12679-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12675:12680-Analysis-FREE,12680,106-Long Prompt Experiment-Generation-6,12679,106-Long Prompt Experiment-Generation-5,12675,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-04-12680-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12675:12681-Analysis-FREE,12681,106-Long Prompt Experiment-Generation-7,12680,106-Long Prompt Experiment-Generation-6,12675,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-04-12681-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12675:12682-Analysis-FREE,12682,106-Long Prompt Experiment-Generation-8,12681,106-Long Prompt Experiment-Generation-7,12675,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-04-12682-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12675:12683-Analysis-FREE,12683,106-Long Prompt Experiment-Generation-9,12682,106-Long Prompt Experiment-Generation-8,12675,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-04-12683-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12675:12684-Analysis-FREE,12684,106-Long Prompt Experiment-Generation-10,12675,106-Long Prompt Experiment-Generation-1,12675,0.000,0.000,0.000,1119-FREE-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5098-FREE-In the final review -2024-08-04-12684-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12695:12695-Analysis-FREE,12695,106-Long Prompt Experiment-Generation-1,,,12695,1.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-04-12695-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12695:12696-Analysis-FREE,12696,106-Long Prompt Experiment-Generation-2,12704,106-Long Prompt Experiment-Generation-10,12695,2.000,0.000,2.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-04-12696-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12695:12697-Analysis-FREE,12697,106-Long Prompt Experiment-Generation-3,12696,106-Long Prompt Experiment-Generation-2,12695,0.000,2.000,2.000,1049-FREE-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5046-FREE-In a development mee-2024-08-04-12697-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12695:12698-Analysis-FREE,12698,106-Long Prompt Experiment-Generation-4,12697,106-Long Prompt Experiment-Generation-3,12695,0.000,0.000,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-04-12698-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12695:12699-Analysis-FREE,12699,106-Long Prompt Experiment-Generation-5,12698,106-Long Prompt Experiment-Generation-4,12695,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-04-12699-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12695:12700-Analysis-FREE,12700,106-Long Prompt Experiment-Generation-6,12699,106-Long Prompt Experiment-Generation-5,12695,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-04-12700-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12695:12701-Analysis-FREE,12701,106-Long Prompt Experiment-Generation-7,12700,106-Long Prompt Experiment-Generation-6,12695,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-04-12701-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12695:12702-Analysis-FREE,12702,106-Long Prompt Experiment-Generation-8,12701,106-Long Prompt Experiment-Generation-7,12695,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-04-12702-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12695:12703-Analysis-FREE,12703,106-Long Prompt Experiment-Generation-9,12702,106-Long Prompt Experiment-Generation-8,12695,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-04-12703-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12695:12704-Analysis-FREE,12704,106-Long Prompt Experiment-Generation-10,12695,106-Long Prompt Experiment-Generation-1,12695,0.000,1.000,1.000,1119-FREE-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5098-FREE-In the final review -2024-08-04-12704-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12715:12715-Analysis-FREE,12715,106-Long Prompt Experiment-Generation-1,,,12715,1.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-04-12715-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12715:12716-Analysis-FREE,12716,106-Long Prompt Experiment-Generation-2,12724,106-Long Prompt Experiment-Generation-10,12715,0.000,0.000,0.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-04-12716-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12715:12717-Analysis-FREE,12717,106-Long Prompt Experiment-Generation-3,12716,106-Long Prompt Experiment-Generation-2,12715,0.000,0.000,0.000,1049-FREE-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5046-FREE-In a development mee-2024-08-04-12717-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12715:12718-Analysis-FREE,12718,106-Long Prompt Experiment-Generation-4,12717,106-Long Prompt Experiment-Generation-3,12715,0.000,0.000,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-04-12718-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12715:12719-Analysis-FREE,12719,106-Long Prompt Experiment-Generation-5,12718,106-Long Prompt Experiment-Generation-4,12715,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-04-12719-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12715:12720-Analysis-FREE,12720,106-Long Prompt Experiment-Generation-6,12719,106-Long Prompt Experiment-Generation-5,12715,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-04-12720-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12715:12721-Analysis-FREE,12721,106-Long Prompt Experiment-Generation-7,12720,106-Long Prompt Experiment-Generation-6,12715,1.000,0.000,1.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-04-12721-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12715:12722-Analysis-FREE,12722,106-Long Prompt Experiment-Generation-8,12721,106-Long Prompt Experiment-Generation-7,12715,0.000,1.000,1.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-04-12722-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12715:12723-Analysis-FREE,12723,106-Long Prompt Experiment-Generation-9,12722,106-Long Prompt Experiment-Generation-8,12715,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-04-12723-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12715:12724-Analysis-FREE,12724,106-Long Prompt Experiment-Generation-10,12715,106-Long Prompt Experiment-Generation-1,12715,0.000,1.000,1.000,1119-FREE-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5098-FREE-In the final review -2024-08-04-12724-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12735:12735-Analysis-FREE,12735,106-Long Prompt Experiment-Generation-1,,,12735,1.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-04-12735-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12735:12736-Analysis-FREE,12736,106-Long Prompt Experiment-Generation-2,12744,106-Long Prompt Experiment-Generation-10,12735,1.000,0.000,1.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-04-12736-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12735:12737-Analysis-FREE,12737,106-Long Prompt Experiment-Generation-3,12736,106-Long Prompt Experiment-Generation-2,12735,0.000,1.000,1.000,1049-FREE-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5046-FREE-In a development mee-2024-08-04-12737-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
12735:12738-Analysis-FREE,12738,106-Long Prompt Experiment-Generation-4,12737,106-Long Prompt Experiment-Generation-3,12735,0.000,0.000,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-04-12738-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
